CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumTechTickets,NumAdminTickets,SubscriptionTimeGroup
CUST103856,Male,Yes,Yes,No,40,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,89.13,4952.27,Yes,2,5,<4 Years
CUST103857,Male,No,Yes,Yes,59,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,118.4,2766.09,Yes,6,1,<5 Years
CUST103858,Male,No,No,No,41,No,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,39.8,2705.87,No,1,3,<4 Years
CUST103859,Female,Yes,Yes,No,46,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,40.42,7596.36,No,8,0,<4 Years
CUST103860,Female,No,No,Yes,65,No,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,52.56,6777.57,No,3,1,<6 Years
CUST103861,Female,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,106.74,1672.37,Yes,2,5,<1 Year
CUST103862,Female,Yes,No,Yes,26,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,80.49,7856.67,Yes,8,4,<3 Years
CUST103863,Male,Yes,No,Yes,6,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer,47.21,7003.68,No,4,5,<1 Year
CUST103864,Male,Yes,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,19.25,7008.94,No,8,5,<1 Year
CUST103865,Female,Yes,Yes,Yes,14,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,75.35,1737.07,Yes,9,4,<2 Years
CUST103866,Male,Yes,Yes,Yes,52,Yes,No,No,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.57,5068.41,No,3,1,<5 Years
CUST103867,Female,Yes,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,36.77,4526.62,No,5,1,<6 Years
CUST103868,Female,No,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.87,2926.89,No,9,3,<4 Years
CUST103869,Male,Yes,No,No,49,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,51.82,7622.75,No,9,2,<5 Years
CUST103870,Female,No,No,Yes,37,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,75.95,4020.56,Yes,10,1,<4 Years
CUST103871,Female,No,Yes,Yes,58,No,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card,52.03,4593.91,Yes,8,1,<5 Years
CUST103872,Female,Yes,Yes,Yes,15,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,65.14,7665.86,No,5,5,<2 Years
CUST103873,Male,Yes,No,No,63,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,81.69,2358.34,No,1,5,<6 Years
CUST103874,Female,Yes,Yes,Yes,58,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,104.49,3779.36,Yes,0,3,<5 Years
CUST103875,Female,No,No,No,71,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,24.45,179.02,No,1,5,<6 Years
CUST103876,Male,Yes,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,90.3,4022.86,Yes,7,1,<3 Years
CUST103877,Female,Yes,Yes,Yes,5,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,106.22,7432.81,No,7,3,<1 Year
CUST103878,Female,Yes,No,Yes,12,Yes,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,97.83,7690.84,Yes,1,0,<2 Years
CUST103879,Female,No,No,Yes,5,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,95.7,1192.12,No,1,1,<1 Year
CUST103880,Female,Yes,No,Yes,20,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.29,988.53,No,4,0,<2 Years
CUST103881,Female,Yes,No,No,60,No,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card,115.94,5594.13,No,6,2,<6 Years
CUST103882,Male,Yes,No,No,14,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,55.88,2055.65,No,7,3,<2 Years
CUST103883,Male,Yes,No,Yes,52,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,45.38,6549.67,Yes,2,4,<5 Years
CUST103884,Female,Yes,No,No,68,No,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,76.87,2837.25,Yes,6,0,<6 Years
CUST103885,Male,No,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,48.68,7793.83,Yes,5,5,<6 Years
CUST103886,Male,Yes,No,Yes,27,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,34.69,4326.17,Yes,7,5,<3 Years
CUST103887,Male,Yes,Yes,No,62,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,73.51,3993.3,Yes,9,3,<6 Years
CUST103888,Female,No,Yes,No,14,No,No,No,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,96.83,7039.65,Yes,3,3,<2 Years
CUST103889,Male,Yes,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card,34.18,6403.58,Yes,7,2,<5 Years
CUST103890,Male,No,No,Yes,12,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.67,1726.93,No,2,3,<2 Years
CUST103891,Male,No,No,No,14,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,22.84,6702.64,No,1,3,<2 Years
CUST103892,Male,No,No,Yes,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,73.61,385.41,Yes,8,5,<4 Years
CUST103893,Female,No,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,109.6,4380.31,Yes,7,3,<6 Years
CUST103894,Male,No,No,Yes,50,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,40.52,5697.43,Yes,7,1,<5 Years
CUST103895,Male,Yes,No,No,55,No,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,38.75,7777.67,No,10,5,<5 Years
CUST103896,Female,No,No,Yes,67,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,115.24,6350.11,Yes,3,1,<6 Years
CUST103897,Female,Yes,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,91.66,3424.04,Yes,5,2,<5 Years
CUST103898,Male,Yes,No,Yes,15,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,65.47,6889.44,No,9,2,<2 Years
CUST103899,Female,Yes,No,Yes,11,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.26,4590.13,Yes,5,2,<1 Year
CUST103900,Female,Yes,Yes,No,61,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,75.85,591.54,Yes,10,4,<6 Years
CUST103901,Female,Yes,Yes,Yes,50,No,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,33.81,6497.89,No,0,2,<5 Years
CUST103902,Male,Yes,Yes,Yes,57,No,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,105.47,6947.48,No,8,3,<5 Years
CUST103903,Male,Yes,Yes,Yes,46,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,107.77,4063.37,Yes,4,3,<4 Years
CUST103904,Female,No,Yes,Yes,67,No,No,No,No,Yes,No,No,No,No,Two year,Yes,Credit card,55.01,4316.66,No,9,1,<6 Years
CUST103905,Male,No,No,Yes,26,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,72.95,5058.51,Yes,3,0,<3 Years
CUST103906,Male,No,Yes,Yes,26,No,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,77.36,3513.67,No,6,4,<3 Years
CUST103907,Male,No,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,63.57,3507.69,No,4,2,<2 Years
CUST103908,Male,No,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.58,6138.9,Yes,6,4,<5 Years
CUST103909,Male,Yes,No,No,9,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,70.55,1653.96,Yes,6,1,<1 Year
CUST103910,Male,No,No,No,61,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,80.93,5990.93,No,9,0,<6 Years
CUST103911,Male,Yes,No,Yes,6,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,63.27,7760.64,No,6,5,<1 Year
CUST103912,Male,No,No,No,42,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,52.54,7267.05,Yes,0,5,<4 Years
CUST103913,Male,Yes,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,77.45,4733.44,No,1,0,<1 Year
CUST103914,Male,No,Yes,Yes,43,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,110.51,5476.85,No,7,1,<4 Years
CUST103915,Female,Yes,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,37.28,436.9,Yes,4,1,<6 Years
CUST103916,Male,Yes,Yes,No,27,Yes,No,No,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,86.29,5631.94,Yes,0,0,<3 Years
CUST103917,Female,No,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,67.04,950.46,No,9,2,<5 Years
CUST103918,Male,Yes,Yes,Yes,25,Yes,No,No,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer,60.19,5641.35,No,6,1,<3 Years
CUST103919,Female,Yes,No,No,33,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,85.4,2690.24,Yes,6,5,<3 Years
CUST103920,Male,No,Yes,Yes,46,No,Yes,No,No,Yes,No,Yes,No,No,One year,No,Mailed check,43.03,1456.69,Yes,6,1,<4 Years
CUST103921,Male,Yes,No,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,104.61,3627.23,No,2,1,<6 Years
CUST103922,Female,Yes,No,Yes,9,No,No,No,No,No,No,No,No,Yes,One year,Yes,Credit card,90.19,6996.54,No,2,2,<1 Year
CUST103923,Female,No,No,No,45,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card,46.29,4819.97,Yes,3,2,<4 Years
CUST103924,Female,No,Yes,No,55,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,21.69,6554.15,No,4,5,<5 Years
CUST103925,Male,No,No,Yes,42,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,50.21,4905.04,Yes,6,1,<4 Years
CUST103926,Male,No,No,Yes,57,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.61,228.56,Yes,2,5,<5 Years
CUST103927,Female,No,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,69.38,157.02,Yes,9,3,<2 Years
CUST103928,Male,Yes,No,Yes,70,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,71.69,6538.04,No,10,2,<6 Years
CUST103929,Male,Yes,No,No,48,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.96,7868.46,Yes,7,0,<5 Years
CUST103930,Female,No,Yes,Yes,32,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,86.04,1561.59,Yes,9,1,<3 Years
CUST103931,Male,No,No,No,47,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,111.16,2789.38,Yes,1,5,<4 Years
CUST103932,Female,Yes,Yes,Yes,31,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,49.12,6428.31,No,5,0,<3 Years
CUST103933,Female,No,No,No,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,18.07,2290.73,No,1,4,<3 Years
CUST103934,Male,Yes,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card,89.14,3192.69,No,4,0,<6 Years
CUST103935,Male,Yes,No,Yes,21,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,112.94,7919.18,Yes,3,1,<2 Years
CUST103936,Female,Yes,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,22.62,2433.66,No,0,1,<4 Years
CUST103937,Female,No,No,No,21,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,85.93,5423.41,No,9,2,<2 Years
CUST103938,Male,No,No,Yes,50,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,83.66,4414.67,Yes,1,2,<5 Years
CUST103939,Male,Yes,Yes,No,52,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,65.02,1024.34,No,7,0,<5 Years
CUST103940,Male,Yes,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,52.89,2302.11,Yes,7,1,<2 Years
CUST103941,Male,No,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,22.88,3106.8,No,10,1,<2 Years
CUST103942,Female,Yes,Yes,No,60,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,25.49,6437.13,Yes,8,1,<6 Years
CUST103943,Male,Yes,No,No,62,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,84.14,2422.26,No,8,5,<6 Years
CUST103944,Male,Yes,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,23.11,109.19,Yes,6,1,<4 Years
CUST103945,Male,Yes,No,Yes,72,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,57.09,7935.19,Yes,0,2,<6 Years
CUST103946,Female,Yes,No,No,6,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,119.09,4056.48,Yes,0,5,<1 Year
CUST103947,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,78.86,4154.02,No,9,2,<1 Year
CUST103948,Male,Yes,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,23.2,828.31,No,3,3,<4 Years
CUST103949,Male,Yes,Yes,Yes,70,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.57,1992.83,Yes,9,3,<6 Years
CUST103950,Female,Yes,Yes,No,35,No,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,115.04,1060.62,No,1,4,<3 Years
CUST103951,Male,Yes,Yes,No,55,No,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,71.46,5468.19,No,10,1,<5 Years
CUST103952,Male,No,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.1,2331.49,Yes,6,1,<5 Years
CUST103953,Female,Yes,No,Yes,71,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,38.14,1583.41,No,1,3,<6 Years
CUST103954,Female,Yes,No,No,63,Yes,No,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,73.2,4466.96,No,7,4,<6 Years
CUST103955,Female,No,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card,109.76,106.7,Yes,8,1,<3 Years
CUST103956,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,106.65,3755.81,Yes,6,3,<1 Year
CUST103957,Female,Yes,Yes,Yes,26,No,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,23.33,3888.81,Yes,1,0,<3 Years
CUST103958,Male,No,Yes,Yes,1,No,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card,22.94,1307.31,No,0,4,<1 Year
CUST103959,Female,Yes,No,No,20,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,68.27,2459.98,No,6,3,<2 Years
CUST103960,Female,No,Yes,No,66,No,No,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,48.98,1940.87,Yes,4,1,<6 Years
CUST103961,Female,Yes,Yes,No,44,No,No,No,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,117.68,196.82,Yes,9,4,<4 Years
CUST103962,Male,No,Yes,Yes,27,No,No,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,119.34,4571.05,Yes,5,5,<3 Years
CUST103963,Female,No,No,No,21,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,115.15,5895.0,No,4,1,<2 Years
CUST103964,Male,No,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,33.72,2508.21,Yes,4,4,<6 Years
CUST103965,Female,Yes,No,No,23,No,Yes,No,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,59.57,1350.54,No,1,4,<2 Years
CUST103966,Female,No,Yes,No,62,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,34.64,1871.49,No,6,4,<6 Years
CUST103967,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,81.69,255.38,No,9,2,<5 Years
CUST103968,Male,No,Yes,Yes,56,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,95.63,779.15,No,2,1,<5 Years
CUST103969,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,37.8,7379.43,Yes,3,2,<6 Years
CUST103970,Female,Yes,No,No,29,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,104.96,6018.03,Yes,10,5,<3 Years
CUST103971,Female,No,Yes,Yes,33,No,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,86.11,601.64,No,8,4,<3 Years
CUST103972,Male,No,Yes,No,41,No,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,68.23,4450.15,No,1,3,<4 Years
CUST103973,Male,Yes,Yes,Yes,9,Yes,No,No,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,93.86,1838.68,Yes,2,3,<1 Year
CUST103974,Male,Yes,Yes,Yes,48,Yes,Yes,No,No,No,Yes,No,Yes,No,Two year,No,Credit card,110.9,6514.14,No,9,5,<5 Years
CUST103975,Male,Yes,Yes,Yes,8,No,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,109.58,5658.53,No,10,1,<1 Year
CUST103976,Male,No,Yes,No,22,No,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,55.74,4959.96,No,10,0,<2 Years
CUST103977,Female,No,Yes,No,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,73.03,568.2,Yes,0,0,<4 Years
CUST103978,Male,Yes,No,Yes,17,No,Yes,No,Yes,No,No,Yes,No,No,One year,No,Electronic check,53.92,1755.92,No,4,0,<2 Years
CUST103979,Female,No,No,No,67,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,83.86,1342.88,No,2,1,<6 Years
CUST103980,Female,Yes,Yes,Yes,48,No,Yes,No,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,108.17,2296.58,Yes,1,1,<5 Years
CUST103981,Female,Yes,No,Yes,39,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,35.49,1408.22,No,4,0,<4 Years
CUST103982,Male,No,No,No,55,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,68.56,6993.39,Yes,0,4,<5 Years
CUST103983,Male,Yes,Yes,No,14,No,No,No,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,64.07,4571.75,No,8,0,<2 Years
CUST103984,Female,Yes,No,No,31,No,No,No,No,No,Yes,No,No,No,Month-to-month,No,Credit card,21.13,1785.08,Yes,0,2,<3 Years
CUST103985,Female,Yes,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,112.89,3217.81,No,1,2,<1 Year
CUST103986,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.14,1965.27,Yes,7,1,<6 Years
CUST103987,Female,Yes,No,Yes,60,No,Yes,No,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,46.56,5554.33,Yes,4,3,<6 Years
CUST103988,Female,Yes,No,No,25,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,51.64,1219.02,No,8,4,<3 Years
CUST103989,Female,No,Yes,Yes,1,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,19.63,2296.1,No,3,2,<1 Year
CUST103990,Female,No,Yes,Yes,69,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer,80.72,7637.53,Yes,8,0,<6 Years
CUST103991,Male,Yes,No,No,61,No,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,55.72,251.26,Yes,3,0,<6 Years
CUST103992,Female,No,Yes,No,17,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,76.95,4161.02,Yes,6,0,<2 Years
CUST103993,Female,No,No,No,2,No,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.84,7771.62,No,1,4,<1 Year
CUST103994,Male,No,Yes,Yes,59,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,72.8,7173.87,No,2,5,<5 Years
CUST103995,Female,No,No,No,29,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,71.43,7510.75,No,8,3,<3 Years
CUST103996,Female,Yes,No,Yes,72,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.23,6234.71,No,1,4,<6 Years
CUST103997,Female,No,Yes,Yes,22,No,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,29.54,5436.59,Yes,3,2,<2 Years
CUST103998,Female,Yes,No,Yes,62,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,42.54,4528.1,Yes,2,3,<6 Years
CUST103999,Female,Yes,No,No,61,No,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card,53.73,6433.15,Yes,7,4,<6 Years
CUST104000,Female,Yes,No,No,61,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,20.91,2545.04,No,10,3,<6 Years
CUST104001,Male,Yes,No,Yes,59,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,87.18,5909.66,No,4,1,<5 Years
CUST104002,Male,No,No,No,15,No,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer,87.15,7705.28,No,10,3,<2 Years
CUST104003,Male,Yes,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card,119.68,7825.53,Yes,10,2,<2 Years
CUST104004,Female,Yes,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.32,1188.62,Yes,8,3,<6 Years
CUST104005,Male,Yes,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card,37.99,2928.79,No,0,0,<4 Years
CUST104006,Male,No,No,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,58.11,4431.65,Yes,7,3,<2 Years
CUST104007,Male,Yes,No,No,41,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,112.08,5825.36,Yes,3,4,<4 Years
CUST104008,Female,No,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,70.72,139.48,No,10,0,<2 Years
CUST104009,Female,Yes,Yes,Yes,62,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.2,5614.5,No,0,2,<6 Years
CUST104010,Male,No,No,Yes,65,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card,25.34,6722.26,Yes,4,5,<6 Years
CUST104011,Male,No,Yes,Yes,50,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,90.77,7656.69,Yes,6,1,<5 Years
CUST104012,Female,Yes,Yes,Yes,26,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.47,679.83,Yes,3,5,<3 Years
CUST104013,Male,No,Yes,No,1,No,No,No,No,No,Yes,Yes,No,No,Two year,No,Electronic check,111.81,5937.58,Yes,7,5,<1 Year
CUST104014,Male,Yes,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,79.65,6987.46,Yes,4,3,<1 Year
CUST104015,Male,Yes,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,62.12,1731.3,No,7,5,<1 Year
CUST104016,Female,No,Yes,No,57,No,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,108.73,3824.64,No,5,2,<5 Years
CUST104017,Female,No,Yes,Yes,11,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.41,533.84,Yes,3,2,<1 Year
CUST104018,Male,No,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,28.12,3624.07,No,4,3,<2 Years
CUST104019,Male,Yes,No,No,10,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,35.36,4892.63,Yes,10,2,<1 Year
CUST104020,Female,Yes,Yes,Yes,7,Yes,Yes,No,No,Yes,Yes,No,No,No,One year,No,Mailed check,87.28,966.5,No,3,0,<1 Year
